"id","treatment","group","source_cup","sex","date","stage","days"
"R1_1","heatstress","active",1,"F",2022-03-13,"n",0
"R1_1","heatstress","active",1,"F",2022-03-14,"n",1
"R1_1","heatstress","active",1,"F",2022-03-15,"n",2
"R1_1","heatstress","active",1,"F",2022-03-16,"n",3
"R1_1","heatstress","active",1,"F",2022-03-17,"n",4
"R1_1","heatstress","active",1,"F",2022-03-18,"c1",5
"R1_1","heatstress","active",1,"F",2022-03-19,"c2",6
"R1_1","heatstress","active",1,"F",2022-03-20,"c3",7
"R1_1","heatstress","active",1,"F",2022-03-21,"c4",8
"R1_1","heatstress","active",1,"F",2022-03-22,"c4",9
"R1_1","heatstress","active",1,"F",2022-03-23,"c5",10
"R1_1","heatstress","active",1,"F",2022-03-24,"c5",11
"R1_1","heatstress","active",1,"F",2022-03-25,"c6",12
"R1_1","heatstress","active",1,"F",2022-03-26,"c6",13
"R1_1","heatstress","active",1,"F",2022-03-27,"c6",14
"R1_1","heatstress","active",1,"F",2022-03-28,"c6",15
"R1_2","control","backup",2,"F",2022-03-13,"n",0
"R1_2","control","backup",2,"F",2022-03-14,"n",1
"R1_2","control","backup",2,"F",2022-03-15,"c1",2
"R1_2","control","backup",2,"F",2022-03-16,"c1",3
"R1_2","control","backup",2,"F",2022-03-17,"c2",4
"R1_2","control","backup",2,"F",2022-03-18,"c3",5
"R1_2","control","backup",2,"F",2022-03-19,"c4",6
"R1_2","control","backup",2,"F",2022-03-20,"c4",7
"R1_2","control","backup",2,"F",2022-03-21,"c5",8
"R1_2","control","backup",2,"F",2022-03-22,"c5",9
"R1_2","control","backup",2,"F",2022-03-23,"c6",10
"R1_2","control","backup",2,"F",2022-03-24,"c6",11
"R1_2","control","backup",2,"F",2022-03-25,"c6",12
"R1_2","control","backup",2,"F",2022-03-26,"c6",13
"R1_2","control","backup",2,"F",2022-03-27,"c6",14
"R1_2","control","backup",2,"F",2022-03-28,"c6",15
"R1_3","heatstress","active",1,"M",2022-03-13,"c1",0
"R1_3","heatstress","active",1,"M",2022-03-14,"c2",1
"R1_3","heatstress","active",1,"M",2022-03-15,"c3",2
"R1_3","heatstress","active",1,"M",2022-03-16,"c4",3
"R1_3","heatstress","active",1,"M",2022-03-17,"c5",4
"R1_3","heatstress","active",1,"M",2022-03-18,"c5",5
"R1_3","heatstress","active",1,"M",2022-03-19,"c6",6
"R1_3","heatstress","active",1,"M",2022-03-20,"c6",7
"R1_3","heatstress","active",1,"M",2022-03-21,"c6",8
"R1_3","heatstress","active",1,"M",2022-03-22,"c6",9
"R1_3","heatstress","active",1,"M",2022-03-23,"c6",10
"R1_3","heatstress","active",1,"M",2022-03-24,"c6",11
"R1_3","heatstress","active",1,"M",2022-03-25,"c6",12
"R1_3","heatstress","active",1,"M",2022-03-26,"c6",13
"R1_3","heatstress","active",1,"M",2022-03-27,"c6",14
"R1_3","heatstress","active",1,"M",2022-03-28,"c6",15
"R1_4","control","backup",6,"F",2022-03-13,"n",0
"R1_4","control","backup",6,"F",2022-03-14,"n",1
"R1_4","control","backup",6,"F",2022-03-15,"n",2
"R1_4","control","backup",6,"F",2022-03-16,"n",3
"R1_4","control","backup",6,"F",2022-03-17,"c1",4
"R1_4","control","backup",6,"F",2022-03-18,"c1",5
"R1_4","control","backup",6,"F",2022-03-19,"c2",6
"R1_4","control","backup",6,"F",2022-03-20,"c3",7
"R1_4","control","backup",6,"F",2022-03-21,"c3",8
"R1_4","control","backup",6,"F",2022-03-22,"c4",9
"R1_4","control","backup",6,"F",2022-03-23,"c5",10
"R1_4","control","backup",6,"F",2022-03-24,"c5",11
"R1_4","control","backup",6,"F",2022-03-25,"c6",12
"R1_4","control","backup",6,"F",2022-03-26,"c6",13
"R1_4","control","backup",6,"F",2022-03-27,"c6",14
"R1_4","control","backup",6,"F",2022-03-28,"c6",15
"R1_5","heatstress","active",3,NA,2022-03-13,"n",0
"R1_5","heatstress","active",3,NA,2022-03-14,"n",1
"R1_5","heatstress","active",3,NA,2022-03-15,"n",2
"R1_5","heatstress","active",3,NA,2022-03-16,"c1",3
"R1_5","heatstress","active",3,NA,2022-03-17,"c1",4
"R1_5","heatstress","active",3,NA,2022-03-18,"c2",5
"R1_5","heatstress","active",3,NA,2022-03-19,"c3",6
"R1_5","heatstress","active",3,NA,2022-03-20,"c4",7
"R1_5","heatstress","active",3,NA,2022-03-21,"c4",8
"R1_5","heatstress","active",3,NA,2022-03-22,"c5",9
"R1_5","heatstress","active",3,NA,2022-03-23,"c5",10
"R1_5","heatstress","active",3,NA,2022-03-24,"c5",11
"R1_5","heatstress","active",3,NA,2022-03-25,"c5",12
"R1_5","heatstress","active",3,NA,2022-03-26,"c5",13
"R1_5","heatstress","active",3,NA,2022-03-27,"c5",14
"R1_5","heatstress","active",3,NA,2022-03-28,"c5",15
"R1_6","control","active",6,"F",2022-03-13,"n",0
"R1_6","control","active",6,"F",2022-03-14,"c1",1
"R1_6","control","active",6,"F",2022-03-15,"c1",2
"R1_6","control","active",6,"F",2022-03-16,"c3",3
"R1_6","control","active",6,"F",2022-03-17,"c3",4
"R1_6","control","active",6,"F",2022-03-18,"c4",5
"R1_6","control","active",6,"F",2022-03-19,"c5",6
"R1_6","control","active",6,"F",2022-03-20,"c5",7
"R1_6","control","active",6,"F",2022-03-21,"c6",8
"R1_6","control","active",6,"F",2022-03-22,"c6",9
"R1_6","control","active",6,"F",2022-03-23,"c6",10
"R1_6","control","active",6,"F",2022-03-24,"c6",11
"R1_6","control","active",6,"F",2022-03-25,"c6",12
"R1_6","control","active",6,"F",2022-03-26,"c6",13
"R1_6","control","active",6,"F",2022-03-27,"c6",14
"R1_6","control","active",6,"F",2022-03-28,"c6",15
"R1_7","control","active",6,"F",2022-03-13,"n",0
"R1_7","control","active",6,"F",2022-03-14,"n",1
"R1_7","control","active",6,"F",2022-03-15,"c1",2
"R1_7","control","active",6,"F",2022-03-16,"c2",3
"R1_7","control","active",6,"F",2022-03-17,"c3",4
"R1_7","control","active",6,"F",2022-03-18,"c4",5
"R1_7","control","active",6,"F",2022-03-19,"c5",6
"R1_7","control","active",6,"F",2022-03-20,"c5",7
"R1_7","control","active",6,"F",2022-03-21,"c6",8
"R1_7","control","active",6,"F",2022-03-22,"c6",9
"R1_7","control","active",6,"F",2022-03-23,"c6",10
"R1_7","control","active",6,"F",2022-03-24,"c6",11
"R1_7","control","active",6,"F",2022-03-25,"c6",12
"R1_7","control","active",6,"F",2022-03-26,"c6",13
"R1_7","control","active",6,"F",2022-03-27,"c6",14
"R1_7","control","active",6,"F",2022-03-28,"c6",15
"R1_8","heatstress","backup",1,"F",2022-03-13,"n",0
"R1_8","heatstress","backup",1,"F",2022-03-14,"n",1
"R1_8","heatstress","backup",1,"F",2022-03-15,"n",2
"R1_8","heatstress","backup",1,"F",2022-03-16,"c1",3
"R1_8","heatstress","backup",1,"F",2022-03-17,"c2",4
"R1_8","heatstress","backup",1,"F",2022-03-18,"c3",5
"R1_8","heatstress","backup",1,"F",2022-03-19,"c4",6
"R1_8","heatstress","backup",1,"F",2022-03-20,"c5",7
"R1_8","heatstress","backup",1,"F",2022-03-21,"c5",8
"R1_8","heatstress","backup",1,"F",2022-03-22,"c6",9
"R1_8","heatstress","backup",1,"F",2022-03-23,"c6",10
"R1_8","heatstress","backup",1,"F",2022-03-24,"c6",11
"R1_8","heatstress","backup",1,"F",2022-03-25,"c6",12
"R1_8","heatstress","backup",1,"F",2022-03-26,"c6",13
"R1_8","heatstress","backup",1,"F",2022-03-27,"c6",14
"R1_8","heatstress","backup",1,"F",2022-03-28,"c6",15
"R1_9","heatstress","active",5,NA,2022-03-13,"n",0
"R1_9","heatstress","active",5,NA,2022-03-14,"n",1
"R1_9","heatstress","active",5,NA,2022-03-15,"n",2
"R1_9","heatstress","active",5,NA,2022-03-16,"n",3
"R1_9","heatstress","active",5,NA,2022-03-17,"n",4
"R1_9","heatstress","active",5,NA,2022-03-18,"n",5
"R1_9","heatstress","active",5,NA,2022-03-19,"n",6
"R1_9","heatstress","active",5,NA,2022-03-20,"n",7
"R1_9","heatstress","active",5,NA,2022-03-21,"n",8
"R1_9","heatstress","active",5,NA,2022-03-22,"n",9
"R1_9","heatstress","active",5,NA,2022-03-23,"n",10
"R1_9","heatstress","active",5,NA,2022-03-24,"c1",11
"R1_9","heatstress","active",5,NA,2022-03-25,"c1",12
"R1_9","heatstress","active",5,NA,2022-03-26,"x",13
"R1_9","heatstress","active",5,NA,2022-03-27,"x",14
"R1_9","heatstress","active",5,NA,2022-03-28,"x",15
"R1_10","control","active",6,NA,2022-03-13,"n",0
"R1_10","control","active",6,NA,2022-03-14,"n",1
"R1_10","control","active",6,NA,2022-03-15,"n",2
"R1_10","control","active",6,NA,2022-03-16,"n",3
"R1_10","control","active",6,NA,2022-03-17,"n",4
"R1_10","control","active",6,NA,2022-03-18,"c1",5
"R1_10","control","active",6,NA,2022-03-19,"c2",6
"R1_10","control","active",6,NA,2022-03-20,"k",7
"R1_10","control","active",6,NA,2022-03-21,"k",8
"R1_10","control","active",6,NA,2022-03-22,"k",9
"R1_10","control","active",6,NA,2022-03-23,"k",10
"R1_10","control","active",6,NA,2022-03-24,"k",11
"R1_10","control","active",6,NA,2022-03-25,"k",12
"R1_10","control","active",6,NA,2022-03-26,"k",13
"R1_10","control","active",6,NA,2022-03-27,"k",14
"R1_10","control","active",6,NA,2022-03-28,"k",15
"R1_11","control","active",4,"M",2022-03-13,"n",0
"R1_11","control","active",4,"M",2022-03-14,"n",1
"R1_11","control","active",4,"M",2022-03-15,"n",2
"R1_11","control","active",4,"M",2022-03-16,"n",3
"R1_11","control","active",4,"M",2022-03-17,"c1",4
"R1_11","control","active",4,"M",2022-03-18,"c2",5
"R1_11","control","active",4,"M",2022-03-19,"c3",6
"R1_11","control","active",4,"M",2022-03-20,"c4",7
"R1_11","control","active",4,"M",2022-03-21,"c5",8
"R1_11","control","active",4,"M",2022-03-22,"c5",9
"R1_11","control","active",4,"M",2022-03-23,"c6",10
"R1_11","control","active",4,"M",2022-03-24,"c6",11
"R1_11","control","active",4,"M",2022-03-25,"c6",12
"R1_11","control","active",4,"M",2022-03-26,"c6",13
"R1_11","control","active",4,"M",2022-03-27,"c6",14
"R1_11","control","active",4,"M",2022-03-28,"c6",15
"R1_12","control","active",2,"F",2022-03-13,"c1",0
"R1_12","control","active",2,"F",2022-03-14,"c1",1
"R1_12","control","active",2,"F",2022-03-15,"c2",2
"R1_12","control","active",2,"F",2022-03-16,"c3",3
"R1_12","control","active",2,"F",2022-03-17,"c4",4
"R1_12","control","active",2,"F",2022-03-18,"c4",5
"R1_12","control","active",2,"F",2022-03-19,"c5",6
"R1_12","control","active",2,"F",2022-03-20,"c5",7
"R1_12","control","active",2,"F",2022-03-21,"c6",8
"R1_12","control","active",2,"F",2022-03-22,"c6",9
"R1_12","control","active",2,"F",2022-03-23,"c6",10
"R1_12","control","active",2,"F",2022-03-24,"c6",11
"R1_12","control","active",2,"F",2022-03-25,"c6",12
"R1_12","control","active",2,"F",2022-03-26,"c6",13
"R1_12","control","active",2,"F",2022-03-27,"c6",14
"R1_12","control","active",2,"F",2022-03-28,"c6",15
"R1_13","control","active",2,"M",2022-03-13,"n",0
"R1_13","control","active",2,"M",2022-03-14,"n",1
"R1_13","control","active",2,"M",2022-03-15,"n",2
"R1_13","control","active",2,"M",2022-03-16,"c1",3
"R1_13","control","active",2,"M",2022-03-17,"c2",4
"R1_13","control","active",2,"M",2022-03-18,"c3",5
"R1_13","control","active",2,"M",2022-03-19,"c4",6
"R1_13","control","active",2,"M",2022-03-20,"c5",7
"R1_13","control","active",2,"M",2022-03-21,"c5",8
"R1_13","control","active",2,"M",2022-03-22,"c6",9
"R1_13","control","active",2,"M",2022-03-23,"c6",10
"R1_13","control","active",2,"M",2022-03-24,"c6",11
"R1_13","control","active",2,"M",2022-03-25,"c6",12
"R1_13","control","active",2,"M",2022-03-26,"c6",13
"R1_13","control","active",2,"M",2022-03-27,"c6",14
"R1_13","control","active",2,"M",2022-03-28,"c6",15
"R1_14","heatstress","active",3,"M",2022-03-13,"n",0
"R1_14","heatstress","active",3,"M",2022-03-14,"n",1
"R1_14","heatstress","active",3,"M",2022-03-15,"n",2
"R1_14","heatstress","active",3,"M",2022-03-16,"n",3
"R1_14","heatstress","active",3,"M",2022-03-17,"c1",4
"R1_14","heatstress","active",3,"M",2022-03-18,"c2",5
"R1_14","heatstress","active",3,"M",2022-03-19,"c3",6
"R1_14","heatstress","active",3,"M",2022-03-20,"c3",7
"R1_14","heatstress","active",3,"M",2022-03-21,"c5",8
"R1_14","heatstress","active",3,"M",2022-03-22,"c5",9
"R1_14","heatstress","active",3,"M",2022-03-23,"c6",10
"R1_14","heatstress","active",3,"M",2022-03-24,"c6",11
"R1_14","heatstress","active",3,"M",2022-03-25,"c6",12
"R1_14","heatstress","active",3,"M",2022-03-26,"c6",13
"R1_14","heatstress","active",3,"M",2022-03-27,"c6",14
"R1_14","heatstress","active",3,"M",2022-03-28,"c6",15
"R1_15","heatstress","active",3,"M",2022-03-13,"n",0
"R1_15","heatstress","active",3,"M",2022-03-14,"n",1
"R1_15","heatstress","active",3,"M",2022-03-15,"n",2
"R1_15","heatstress","active",3,"M",2022-03-16,"n",3
"R1_15","heatstress","active",3,"M",2022-03-17,"c1",4
"R1_15","heatstress","active",3,"M",2022-03-18,"c2",5
"R1_15","heatstress","active",3,"M",2022-03-19,"c2",6
"R1_15","heatstress","active",3,"M",2022-03-20,"c3",7
"R1_15","heatstress","active",3,"M",2022-03-21,"c4",8
"R1_15","heatstress","active",3,"M",2022-03-22,"c5",9
"R1_15","heatstress","active",3,"M",2022-03-23,"c5",10
"R1_15","heatstress","active",3,"M",2022-03-24,"c6",11
"R1_15","heatstress","active",3,"M",2022-03-25,"c6",12
"R1_15","heatstress","active",3,"M",2022-03-26,"c6",13
"R1_15","heatstress","active",3,"M",2022-03-27,"c6",14
"R1_15","heatstress","active",3,"M",2022-03-28,"c6",15
"R1_16","heatstress","active",1,NA,2022-03-13,"n",0
"R1_16","heatstress","active",1,NA,2022-03-14,"n",1
"R1_16","heatstress","active",1,NA,2022-03-15,"x",2
"R1_16","heatstress","active",1,NA,2022-03-16,"x",3
"R1_16","heatstress","active",1,NA,2022-03-17,"x",4
"R1_16","heatstress","active",1,NA,2022-03-18,"x",5
"R1_16","heatstress","active",1,NA,2022-03-19,"x",6
"R1_16","heatstress","active",1,NA,2022-03-20,"x",7
"R1_16","heatstress","active",1,NA,2022-03-21,"x",8
"R1_16","heatstress","active",1,NA,2022-03-22,"x",9
"R1_16","heatstress","active",1,NA,2022-03-23,"x",10
"R1_16","heatstress","active",1,NA,2022-03-24,"x",11
"R1_16","heatstress","active",1,NA,2022-03-25,"x",12
"R1_16","heatstress","active",1,NA,2022-03-26,"x",13
"R1_16","heatstress","active",1,NA,2022-03-27,"x",14
"R1_16","heatstress","active",1,NA,2022-03-28,"x",15
"R1_17","heatstress","backup",3,"F",2022-03-13,"n",0
"R1_17","heatstress","backup",3,"F",2022-03-14,"n",1
"R1_17","heatstress","backup",3,"F",2022-03-15,"n",2
"R1_17","heatstress","backup",3,"F",2022-03-16,"n",3
"R1_17","heatstress","backup",3,"F",2022-03-17,"n",4
"R1_17","heatstress","backup",3,"F",2022-03-18,"n",5
"R1_17","heatstress","backup",3,"F",2022-03-19,"c1",6
"R1_17","heatstress","backup",3,"F",2022-03-20,"c1",7
"R1_17","heatstress","backup",3,"F",2022-03-21,"c2",8
"R1_17","heatstress","backup",3,"F",2022-03-22,"c2",9
"R1_17","heatstress","backup",3,"F",2022-03-23,"c3",10
"R1_17","heatstress","backup",3,"F",2022-03-24,"c3",11
"R1_17","heatstress","backup",3,"F",2022-03-25,"c4",12
"R1_17","heatstress","backup",3,"F",2022-03-26,"c5",13
"R1_17","heatstress","backup",3,"F",2022-03-27,"c5",14
"R1_17","heatstress","backup",3,"F",2022-03-28,"c6",15
"R1_18","control","active",6,"F",2022-03-13,"n",0
"R1_18","control","active",6,"F",2022-03-14,"n",1
"R1_18","control","active",6,"F",2022-03-15,"n",2
"R1_18","control","active",6,"F",2022-03-16,"n",3
"R1_18","control","active",6,"F",2022-03-17,"c1",4
"R1_18","control","active",6,"F",2022-03-18,"c2",5
"R1_18","control","active",6,"F",2022-03-19,"c3",6
"R1_18","control","active",6,"F",2022-03-20,"c4",7
"R1_18","control","active",6,"F",2022-03-21,"c4",8
"R1_18","control","active",6,"F",2022-03-22,"c5",9
"R1_18","control","active",6,"F",2022-03-23,"c5",10
"R1_18","control","active",6,"F",2022-03-24,"c6",11
"R1_18","control","active",6,"F",2022-03-25,"c6",12
"R1_18","control","active",6,"F",2022-03-26,"c6",13
"R1_18","control","active",6,"F",2022-03-27,"c6",14
"R1_18","control","active",6,"F",2022-03-28,"c6",15
"R1_19","control","active",2,NA,2022-03-13,"n",0
"R1_19","control","active",2,NA,2022-03-14,"n",1
"R1_19","control","active",2,NA,2022-03-15,"x",2
"R1_19","control","active",2,NA,2022-03-16,"x",3
"R1_19","control","active",2,NA,2022-03-17,"x",4
"R1_19","control","active",2,NA,2022-03-18,"x",5
"R1_19","control","active",2,NA,2022-03-19,"x",6
"R1_19","control","active",2,NA,2022-03-20,"x",7
"R1_19","control","active",2,NA,2022-03-21,"x",8
"R1_19","control","active",2,NA,2022-03-22,"x",9
"R1_19","control","active",2,NA,2022-03-23,"x",10
"R1_19","control","active",2,NA,2022-03-24,"x",11
"R1_19","control","active",2,NA,2022-03-25,"x",12
"R1_19","control","active",2,NA,2022-03-26,"x",13
"R1_19","control","active",2,NA,2022-03-27,"x",14
"R1_19","control","active",2,NA,2022-03-28,"x",15
"R1_20","control","backup",4,NA,2022-03-13,"c1",0
"R1_20","control","backup",4,NA,2022-03-14,"c1",1
"R1_20","control","backup",4,NA,2022-03-15,"c2",2
"R1_20","control","backup",4,NA,2022-03-16,"x",3
"R1_20","control","backup",4,NA,2022-03-17,"x",4
"R1_20","control","backup",4,NA,2022-03-18,"x",5
"R1_20","control","backup",4,NA,2022-03-19,"x",6
"R1_20","control","backup",4,NA,2022-03-20,"x",7
"R1_20","control","backup",4,NA,2022-03-21,"x",8
"R1_20","control","backup",4,NA,2022-03-22,"x",9
"R1_20","control","backup",4,NA,2022-03-23,"x",10
"R1_20","control","backup",4,NA,2022-03-24,"x",11
"R1_20","control","backup",4,NA,2022-03-25,"x",12
"R1_20","control","backup",4,NA,2022-03-26,"x",13
"R1_20","control","backup",4,NA,2022-03-27,"x",14
"R1_20","control","backup",4,NA,2022-03-28,"x",15
"R1_21","heatstress","backup",3,NA,2022-03-13,"n",0
"R1_21","heatstress","backup",3,NA,2022-03-14,"n",1
"R1_21","heatstress","backup",3,NA,2022-03-15,"n",2
"R1_21","heatstress","backup",3,NA,2022-03-16,"n",3
"R1_21","heatstress","backup",3,NA,2022-03-17,"n",4
"R1_21","heatstress","backup",3,NA,2022-03-18,"c1",5
"R1_21","heatstress","backup",3,NA,2022-03-19,"c1",6
"R1_21","heatstress","backup",3,NA,2022-03-20,"c2",7
"R1_21","heatstress","backup",3,NA,2022-03-21,"c2",8
"R1_21","heatstress","backup",3,NA,2022-03-22,"x",9
"R1_21","heatstress","backup",3,NA,2022-03-23,"x",10
"R1_21","heatstress","backup",3,NA,2022-03-24,"x",11
"R1_21","heatstress","backup",3,NA,2022-03-25,"x",12
"R1_21","heatstress","backup",3,NA,2022-03-26,"x",13
"R1_21","heatstress","backup",3,NA,2022-03-27,"x",14
"R1_21","heatstress","backup",3,NA,2022-03-28,"x",15
"R1_22","heatstress","backup",5,"F",2022-03-13,"n",0
"R1_22","heatstress","backup",5,"F",2022-03-14,"n",1
"R1_22","heatstress","backup",5,"F",2022-03-15,"n",2
"R1_22","heatstress","backup",5,"F",2022-03-16,"n",3
"R1_22","heatstress","backup",5,"F",2022-03-17,"n",4
"R1_22","heatstress","backup",5,"F",2022-03-18,"c1",5
"R1_22","heatstress","backup",5,"F",2022-03-19,"c1",6
"R1_22","heatstress","backup",5,"F",2022-03-20,"c2",7
"R1_22","heatstress","backup",5,"F",2022-03-21,"c3",8
"R1_22","heatstress","backup",5,"F",2022-03-22,"c4",9
"R1_22","heatstress","backup",5,"F",2022-03-23,"c4",10
"R1_22","heatstress","backup",5,"F",2022-03-24,"c5",11
"R1_22","heatstress","backup",5,"F",2022-03-25,"c5",12
"R1_22","heatstress","backup",5,"F",2022-03-26,"c6",13
"R1_22","heatstress","backup",5,"F",2022-03-27,"c6",14
"R1_22","heatstress","backup",5,"F",2022-03-28,"c6",15
"R1_23","heatstress","active",5,"M",2022-03-13,"n",0
"R1_23","heatstress","active",5,"M",2022-03-14,"n",1
"R1_23","heatstress","active",5,"M",2022-03-15,"n",2
"R1_23","heatstress","active",5,"M",2022-03-16,"n",3
"R1_23","heatstress","active",5,"M",2022-03-17,"n",4
"R1_23","heatstress","active",5,"M",2022-03-18,"c1",5
"R1_23","heatstress","active",5,"M",2022-03-19,"c1",6
"R1_23","heatstress","active",5,"M",2022-03-20,"c2",7
"R1_23","heatstress","active",5,"M",2022-03-21,"c3",8
"R1_23","heatstress","active",5,"M",2022-03-22,"c4",9
"R1_23","heatstress","active",5,"M",2022-03-23,"c4",10
"R1_23","heatstress","active",5,"M",2022-03-24,"c5",11
"R1_23","heatstress","active",5,"M",2022-03-25,"c5",12
"R1_23","heatstress","active",5,"M",2022-03-26,"c6",13
"R1_23","heatstress","active",5,"M",2022-03-27,"c6",14
"R1_23","heatstress","active",5,"M",2022-03-28,"c6",15
"R1_24","control","backup",4,NA,2022-03-13,"n",0
"R1_24","control","backup",4,NA,2022-03-14,"n",1
"R1_24","control","backup",4,NA,2022-03-15,"n",2
"R1_24","control","backup",4,NA,2022-03-16,"n",3
"R1_24","control","backup",4,NA,2022-03-17,"x",4
"R1_24","control","backup",4,NA,2022-03-18,"x",5
"R1_24","control","backup",4,NA,2022-03-19,"x",6
"R1_24","control","backup",4,NA,2022-03-20,"x",7
"R1_24","control","backup",4,NA,2022-03-21,"x",8
"R1_24","control","backup",4,NA,2022-03-22,"x",9
"R1_24","control","backup",4,NA,2022-03-23,"x",10
"R1_24","control","backup",4,NA,2022-03-24,"x",11
"R1_24","control","backup",4,NA,2022-03-25,"x",12
"R1_24","control","backup",4,NA,2022-03-26,"x",13
"R1_24","control","backup",4,NA,2022-03-27,"x",14
"R1_24","control","backup",4,NA,2022-03-28,"x",15
"R1_25","heatstress","active",1,"F",2022-03-13,"n",0
"R1_25","heatstress","active",1,"F",2022-03-14,"n",1
"R1_25","heatstress","active",1,"F",2022-03-15,"n",2
"R1_25","heatstress","active",1,"F",2022-03-16,"n",3
"R1_25","heatstress","active",1,"F",2022-03-17,"n",4
"R1_25","heatstress","active",1,"F",2022-03-18,"c1",5
"R1_25","heatstress","active",1,"F",2022-03-19,"c2",6
"R1_25","heatstress","active",1,"F",2022-03-20,"c3",7
"R1_25","heatstress","active",1,"F",2022-03-21,"c4",8
"R1_25","heatstress","active",1,"F",2022-03-22,"c4",9
"R1_25","heatstress","active",1,"F",2022-03-23,"c5",10
"R1_25","heatstress","active",1,"F",2022-03-24,"c6",11
"R1_25","heatstress","active",1,"F",2022-03-25,"c6",12
"R1_25","heatstress","active",1,"F",2022-03-26,"c6",13
