"id","treatment","group","source_cup","sex","date","stage","days"
"R3_12","heatstress","backup",5,"F",2022-05-10,"c3",3
"R3_12","heatstress","backup",5,"F",2022-05-11,"c3",4
"R3_12","heatstress","backup",5,"F",2022-05-12,"c4",5
"R3_12","heatstress","backup",5,"F",2022-05-13,"c4",6
"R3_12","heatstress","backup",5,"F",2022-05-14,"c5",7
"R3_12","heatstress","backup",5,"F",2022-05-15,"c5",8
"R3_12","heatstress","backup",5,"F",2022-05-16,"c6",9
"R3_12","heatstress","backup",5,"F",2022-05-17,"c6",10
"R3_12","heatstress","backup",5,"F",2022-05-18,"c6",11
"R3_12","heatstress","backup",5,"F",2022-05-19,"c6",12
"R3_12","heatstress","backup",5,"F",2022-05-20,"c6",13
"R3_13","control","backup",6,NA,2022-05-07,"n",0
"R3_13","control","backup",6,NA,2022-05-08,"n",1
"R3_13","control","backup",6,NA,2022-05-09,"x",2
"R3_13","control","backup",6,NA,2022-05-10,"x",3
"R3_13","control","backup",6,NA,2022-05-11,"x",4
"R3_13","control","backup",6,NA,2022-05-12,"x",5
"R3_13","control","backup",6,NA,2022-05-13,"x",6
"R3_13","control","backup",6,NA,2022-05-14,"x",7
"R3_13","control","backup",6,NA,2022-05-15,"x",8
"R3_13","control","backup",6,NA,2022-05-16,"x",9
"R3_13","control","backup",6,NA,2022-05-17,"x",10
"R3_13","control","backup",6,NA,2022-05-18,"x",11
"R3_13","control","backup",6,NA,2022-05-19,"x",12
"R3_13","control","backup",6,NA,2022-05-20,"x",13
"R3_14","control","backup",1,"F",2022-05-07,"c1",0
"R3_14","control","backup",1,"F",2022-05-08,"c1",1
"R3_14","control","backup",1,"F",2022-05-09,"c2",2
"R3_14","control","backup",1,"F",2022-05-10,"c3",3
"R3_14","control","backup",1,"F",2022-05-11,"c4",4
"R3_14","control","backup",1,"F",2022-05-12,"c4",5
"R3_14","control","backup",1,"F",2022-05-13,"c5",6
"R3_14","control","backup",1,"F",2022-05-14,"c5",7
"R3_14","control","backup",1,"F",2022-05-15,"c6",8
"R3_14","control","backup",1,"F",2022-05-16,"c6",9
"R3_14","control","backup",1,"F",2022-05-17,"c6",10
"R3_14","control","backup",1,"F",2022-05-18,"c6",11
"R3_14","control","backup",1,"F",2022-05-19,"c6",12
"R3_14","control","backup",1,"F",2022-05-20,"c6",13
"R3_15","control","active",1,"F",2022-05-07,"c1",0
"R3_15","control","active",1,"F",2022-05-08,"c1",1
"R3_15","control","active",1,"F",2022-05-09,"c2",2
"R3_15","control","active",1,"F",2022-05-10,"c3",3
"R3_15","control","active",1,"F",2022-05-11,"c3",4
"R3_15","control","active",1,"F",2022-05-12,"c4",5
"R3_15","control","active",1,"F",2022-05-13,"c5",6
"R3_15","control","active",1,"F",2022-05-14,"c5",7
"R3_15","control","active",1,"F",2022-05-15,"c6",8
"R3_15","control","active",1,"F",2022-05-16,"c6",9
"R3_15","control","active",1,"F",2022-05-17,"c6",10
"R3_15","control","active",1,"F",2022-05-18,"c6",11
"R3_15","control","active",1,"F",2022-05-19,"c6",12
"R3_15","control","active",1,"F",2022-05-20,"c6",13
"R3_16","heatstress","backup",3,NA,2022-05-07,"n",0
"R3_16","heatstress","backup",3,NA,2022-05-08,"c1",1
"R3_16","heatstress","backup",3,NA,2022-05-09,"c1",2
"R3_16","heatstress","backup",3,NA,2022-05-10,"c1",3
"R3_16","heatstress","backup",3,NA,2022-05-11,"c2",4
"R3_16","heatstress","backup",3,NA,2022-05-12,"c2",5
"R3_16","heatstress","backup",3,NA,2022-05-13,"c2",6
"R3_16","heatstress","backup",3,NA,2022-05-14,"c2",7
"R3_16","heatstress","backup",3,NA,2022-05-15,"c2",8
"R3_16","heatstress","backup",3,NA,2022-05-16,"c2",9
"R3_16","heatstress","backup",3,NA,2022-05-17,"x",10
"R3_16","heatstress","backup",3,NA,2022-05-18,"x",11
"R3_16","heatstress","backup",3,NA,2022-05-19,"x",12
"R3_16","heatstress","backup",3,NA,2022-05-20,"x",13
"R3_17","control","active",6,NA,2022-05-07,"n",0
"R3_17","control","active",6,NA,2022-05-08,"c1",1
"R3_17","control","active",6,NA,2022-05-09,"c1",2
"R3_17","control","active",6,NA,2022-05-10,"c2",3
"R3_17","control","active",6,NA,2022-05-11,"x",4
"R3_17","control","active",6,NA,2022-05-12,"x",5
"R3_17","control","active",6,NA,2022-05-13,"x",6
"R3_17","control","active",6,NA,2022-05-14,"x",7
"R3_17","control","active",6,NA,2022-05-15,"x",8
"R3_17","control","active",6,NA,2022-05-16,"x",9
"R3_17","control","active",6,NA,2022-05-17,"x",10
"R3_17","control","active",6,NA,2022-05-18,"x",11
"R3_17","control","active",6,NA,2022-05-19,"x",12
"R3_17","control","active",6,NA,2022-05-20,"x",13
"R3_18","control","active",1,"F",2022-05-07,"c1",0
"R3_18","control","active",1,"F",2022-05-08,"c1",1
"R3_18","control","active",1,"F",2022-05-09,"c2",2
"R3_18","control","active",1,"F",2022-05-10,"c3",3
"R3_18","control","active",1,"F",2022-05-11,"c3",4
"R3_18","control","active",1,"F",2022-05-12,"c4",5
"R3_18","control","active",1,"F",2022-05-13,"c5",6
"R3_18","control","active",1,"F",2022-05-14,"c5",7
"R3_18","control","active",1,"F",2022-05-15,"c5",8
"R3_18","control","active",1,"F",2022-05-16,"c6",9
"R3_18","control","active",1,"F",2022-05-17,"c6",10
"R3_18","control","active",1,"F",2022-05-18,"c6",11
"R3_18","control","active",1,"F",2022-05-19,"c6",12
"R3_18","control","active",1,"F",2022-05-20,"c6",13
"R3_19","heatstress","active",2,NA,2022-05-07,"n",0
"R3_19","heatstress","active",2,NA,2022-05-08,"n",1
"R3_19","heatstress","active",2,NA,2022-05-09,"x",2
"R3_19","heatstress","active",2,NA,2022-05-10,"x",3
"R3_19","heatstress","active",2,NA,2022-05-11,"x",4
"R3_19","heatstress","active",2,NA,2022-05-12,"x",5
"R3_19","heatstress","active",2,NA,2022-05-13,"x",6
"R3_19","heatstress","active",2,NA,2022-05-14,"x",7
"R3_19","heatstress","active",2,NA,2022-05-15,"x",8
"R3_19","heatstress","active",2,NA,2022-05-16,"x",9
"R3_19","heatstress","active",2,NA,2022-05-17,"x",10
"R3_19","heatstress","active",2,NA,2022-05-18,"x",11
"R3_19","heatstress","active",2,NA,2022-05-19,"x",12
"R3_19","heatstress","active",2,NA,2022-05-20,"x",13
"R3_20","control","backup",4,"F",2022-05-07,"c1",0
"R3_20","control","backup",4,"F",2022-05-08,"c1",1
"R3_20","control","backup",4,"F",2022-05-09,"c2",2
"R3_20","control","backup",4,"F",2022-05-10,"c3",3
"R3_20","control","backup",4,"F",2022-05-11,"c4",4
"R3_20","control","backup",4,"F",2022-05-12,"c4",5
"R3_20","control","backup",4,"F",2022-05-13,"c5",6
"R3_20","control","backup",4,"F",2022-05-14,"c5",7
"R3_20","control","backup",4,"F",2022-05-15,"c6",8
"R3_20","control","backup",4,"F",2022-05-16,"c6",9
"R3_20","control","backup",4,"F",2022-05-17,"c6",10
"R3_20","control","backup",4,"F",2022-05-18,"c6",11
"R3_20","control","backup",4,"F",2022-05-19,"c6",12
"R3_20","control","backup",4,"F",2022-05-20,"c6",13
"R3_21","control","backup",4,NA,2022-05-07,"n",0
"R3_21","control","backup",4,NA,2022-05-08,"x",1
"R3_21","control","backup",4,NA,2022-05-09,"x",2
"R3_21","control","backup",4,NA,2022-05-10,"x",3
"R3_21","control","backup",4,NA,2022-05-11,"x",4
"R3_21","control","backup",4,NA,2022-05-12,"x",5
"R3_21","control","backup",4,NA,2022-05-13,"x",6
"R3_21","control","backup",4,NA,2022-05-14,"x",7
"R3_21","control","backup",4,NA,2022-05-15,"x",8
"R3_21","control","backup",4,NA,2022-05-16,"x",9
"R3_21","control","backup",4,NA,2022-05-17,"x",10
"R3_21","control","backup",4,NA,2022-05-18,"x",11
"R3_21","control","backup",4,NA,2022-05-19,"x",12
"R3_21","control","backup",4,NA,2022-05-20,"x",13
"R3_22","heatstress","backup",3,"F",2022-05-07,"c1",0
"R3_22","heatstress","backup",3,"F",2022-05-08,"c1",1
"R3_22","heatstress","backup",3,"F",2022-05-09,"c2",2
"R3_22","heatstress","backup",3,"F",2022-05-10,"c3",3
"R3_22","heatstress","backup",3,"F",2022-05-11,"c4",4
"R3_22","heatstress","backup",3,"F",2022-05-12,"c4",5
"R3_22","heatstress","backup",3,"F",2022-05-13,"c5",6
"R3_22","heatstress","backup",3,"F",2022-05-14,"c5",7
"R3_22","heatstress","backup",3,"F",2022-05-15,"c5",8
"R3_22","heatstress","backup",3,"F",2022-05-16,"c6",9
"R3_22","heatstress","backup",3,"F",2022-05-17,"c6",10
"R3_22","heatstress","backup",3,"F",2022-05-18,"c6",11
"R3_22","heatstress","backup",3,"F",2022-05-19,"c6",12
"R3_22","heatstress","backup",3,"F",2022-05-20,"c6",13
"R3_23","control","active",4,"F",2022-05-07,"c1",0
"R3_23","control","active",4,"F",2022-05-08,"c1",1
"R3_23","control","active",4,"F",2022-05-09,"c2",2
"R3_23","control","active",4,"F",2022-05-10,"c3",3
"R3_23","control","active",4,"F",2022-05-11,"c4",4
"R3_23","control","active",4,"F",2022-05-12,"c5",5
"R3_23","control","active",4,"F",2022-05-13,"c5",6
"R3_23","control","active",4,"F",2022-05-14,"c6",7
"R3_23","control","active",4,"F",2022-05-15,"c6",8
"R3_23","control","active",4,"F",2022-05-16,"c6",9
"R3_23","control","active",4,"F",2022-05-17,"c6",10
"R3_23","control","active",4,"F",2022-05-18,"c6",11
"R3_23","control","active",4,"F",2022-05-19,"c6",12
"R3_23","control","active",4,"F",2022-05-20,"c6",13
"R3_24","control","active",6,NA,2022-05-07,"n",0
"R3_24","control","active",6,NA,2022-05-08,"x",1
"R3_24","control","active",6,NA,2022-05-09,"x",2
"R3_24","control","active",6,NA,2022-05-10,"x",3
"R3_24","control","active",6,NA,2022-05-11,"x",4
"R3_24","control","active",6,NA,2022-05-12,"x",5
"R3_24","control","active",6,NA,2022-05-13,"x",6
"R3_24","control","active",6,NA,2022-05-14,"x",7
"R3_24","control","active",6,NA,2022-05-15,"x",8
"R3_24","control","active",6,NA,2022-05-16,"x",9
"R3_24","control","active",6,NA,2022-05-17,"x",10
"R3_24","control","active",6,NA,2022-05-18,"x",11
"R3_24","control","active",6,NA,2022-05-19,"x",12
"R3_24","control","active",6,NA,2022-05-20,"x",13
"R3_25","control","backup",1,NA,2022-05-07,"n",0
"R3_25","control","backup",1,NA,2022-05-08,"x",1
"R3_25","control","backup",1,NA,2022-05-09,"x",2
"R3_25","control","backup",1,NA,2022-05-10,"x",3
"R3_25","control","backup",1,NA,2022-05-11,"x",4
"R3_25","control","backup",1,NA,2022-05-12,"x",5
"R3_25","control","backup",1,NA,2022-05-13,"x",6
"R3_25","control","backup",1,NA,2022-05-14,"x",7
"R3_25","control","backup",1,NA,2022-05-15,"x",8
"R3_25","control","backup",1,NA,2022-05-16,"x",9
"R3_25","control","backup",1,NA,2022-05-17,"x",10
"R3_25","control","backup",1,NA,2022-05-18,"x",11
"R3_25","control","backup",1,NA,2022-05-19,"x",12
"R3_25","control","backup",1,NA,2022-05-20,"x",13
"R3_26","heatstress","backup",2,NA,2022-05-07,"n",0
"R3_26","heatstress","backup",2,NA,2022-05-08,"n",1
"R3_26","heatstress","backup",2,NA,2022-05-09,"c1",2
"R3_26","heatstress","backup",2,NA,2022-05-10,"c1",3
"R3_26","heatstress","backup",2,NA,2022-05-11,"c1",4
"R3_26","heatstress","backup",2,NA,2022-05-12,"c1",5
"R3_26","heatstress","backup",2,NA,2022-05-13,"c1",6
"R3_26","heatstress","backup",2,NA,2022-05-14,"x",7
"R3_26","heatstress","backup",2,NA,2022-05-15,"x",8
"R3_26","heatstress","backup",2,NA,2022-05-16,"x",9
"R3_26","heatstress","backup",2,NA,2022-05-17,"x",10
"R3_26","heatstress","backup",2,NA,2022-05-18,"x",11
"R3_26","heatstress","backup",2,NA,2022-05-19,"x",12
"R3_26","heatstress","backup",2,NA,2022-05-20,"x",13
"R3_27","heatstress","backup",5,NA,2022-05-07,"n",0
"R3_27","heatstress","backup",5,NA,2022-05-08,"n",1
"R3_27","heatstress","backup",5,NA,2022-05-09,"n",2
"R3_27","heatstress","backup",5,NA,2022-05-10,"x",3
"R3_27","heatstress","backup",5,NA,2022-05-11,"x",4
"R3_27","heatstress","backup",5,NA,2022-05-12,"x",5
"R3_27","heatstress","backup",5,NA,2022-05-13,"x",6
"R3_27","heatstress","backup",5,NA,2022-05-14,"x",7
"R3_27","heatstress","backup",5,NA,2022-05-15,"x",8
"R3_27","heatstress","backup",5,NA,2022-05-16,"x",9
"R3_27","heatstress","backup",5,NA,2022-05-17,"x",10
"R3_27","heatstress","backup",5,NA,2022-05-18,"x",11
"R3_27","heatstress","backup",5,NA,2022-05-19,"x",12
"R3_27","heatstress","backup",5,NA,2022-05-20,"x",13
"R3_28","control","active",6,"M",2022-05-07,"n",0
"R3_28","control","active",6,"M",2022-05-08,"c1",1
"R3_28","control","active",6,"M",2022-05-09,"c1",2
"R3_28","control","active",6,"M",2022-05-10,"c3",3
"R3_28","control","active",6,"M",2022-05-11,"c3",4
"R3_28","control","active",6,"M",2022-05-12,"c4",5
"R3_28","control","active",6,"M",2022-05-13,"c5",6
"R3_28","control","active",6,"M",2022-05-14,"c5",7
"R3_28","control","active",6,"M",2022-05-15,"c6",8
"R3_28","control","active",6,"M",2022-05-16,"c6",9
"R3_28","control","active",6,"M",2022-05-17,"c6",10
"R3_28","control","active",6,"M",2022-05-18,"c6",11
"R3_28","control","active",6,"M",2022-05-19,"c6",12
"R3_28","control","active",6,"M",2022-05-20,"c6",13
"R3_29","control","active",4,"F",2022-05-07,"c1",0
"R3_29","control","active",4,"F",2022-05-08,"c1",1
"R3_29","control","active",4,"F",2022-05-09,"c2",2
"R3_29","control","active",4,"F",2022-05-10,"c2",3
"R3_29","control","active",4,"F",2022-05-11,"c3",4
"R3_29","control","active",4,"F",2022-05-12,"c4",5
"R3_29","control","active",4,"F",2022-05-13,"c4",6
"R3_29","control","active",4,"F",2022-05-14,"c5",7
"R3_29","control","active",4,"F",2022-05-15,"c5",8
"R3_29","control","active",4,"F",2022-05-16,"c6",9
"R3_29","control","active",4,"F",2022-05-17,"c6",10
"R3_29","control","active",4,"F",2022-05-18,"c6",11
"R3_29","control","active",4,"F",2022-05-19,"c6",12
"R3_29","control","active",4,"F",2022-05-20,"c6",13
"R3_30","heatstress","backup",3,"F",2022-05-07,"c1",0
"R3_30","heatstress","backup",3,"F",2022-05-08,"c1",1
"R3_30","heatstress","backup",3,"F",2022-05-09,"c2",2
"R3_30","heatstress","backup",3,"F",2022-05-10,"c3",3
"R3_30","heatstress","backup",3,"F",2022-05-11,"c4",4
"R3_30","heatstress","backup",3,"F",2022-05-12,"c4",5
"R3_30","heatstress","backup",3,"F",2022-05-13,"c5",6
"R3_30","heatstress","backup",3,"F",2022-05-14,"c6",7
"R3_30","heatstress","backup",3,"F",2022-05-15,"c6",8
"R3_30","heatstress","backup",3,"F",2022-05-16,"c6",9
"R3_30","heatstress","backup",3,"F",2022-05-17,"c6",10
"R3_30","heatstress","backup",3,"F",2022-05-18,"c6",11
"R3_30","heatstress","backup",3,"F",2022-05-19,"c6",12
"R3_30","heatstress","backup",3,"F",2022-05-20,"c6",13
"R3_31","heatstress","backup",3,"F",2022-05-07,"c1",0
"R3_31","heatstress","backup",3,"F",2022-05-08,"c1",1
"R3_31","heatstress","backup",3,"F",2022-05-09,"c2",2
"R3_31","heatstress","backup",3,"F",2022-05-10,"c3",3
"R3_31","heatstress","backup",3,"F",2022-05-11,"c3",4
"R3_31","heatstress","backup",3,"F",2022-05-12,"c4",5
"R3_31","heatstress","backup",3,"F",2022-05-13,"c4",6
"R3_31","heatstress","backup",3,"F",2022-05-14,"c5",7
"R3_31","heatstress","backup",3,"F",2022-05-15,"c5",8
"R3_31","heatstress","backup",3,"F",2022-05-16,"c5",9
"R3_31","heatstress","backup",3,"F",2022-05-17,"c5",10
"R3_31","heatstress","backup",3,"F",2022-05-18,"c6",11
"R3_31","heatstress","backup",3,"F",2022-05-19,"c6",12
"R3_31","heatstress","backup",3,"F",2022-05-20,"c6",13
"R3_32","control","active",1,"F",2022-05-07,"c1",0
"R3_32","control","active",1,"F",2022-05-08,"c1",1
"R3_32","control","active",1,"F",2022-05-09,"c2",2
"R3_32","control","active",1,"F",2022-05-10,"c3",3
"R3_32","control","active",1,"F",2022-05-11,"c3",4
"R3_32","control","active",1,"F",2022-05-12,"c4",5
"R3_32","control","active",1,"F",2022-05-13,"c5",6
"R3_32","control","active",1,"F",2022-05-14,"c5",7
"R3_32","control","active",1,"F",2022-05-15,"c6",8
"R3_32","control","active",1,"F",2022-05-16,"c6",9
"R3_32","control","active",1,"F",2022-05-17,"c6",10
"R3_32","control","active",1,"F",2022-05-18,"c6",11
"R3_32","control","active",1,"F",2022-05-19,"c6",12
"R3_32","control","active",1,"F",2022-05-20,"c6",13
"R3_33","heatstress","active",2,NA,2022-05-07,"c1",0
"R3_33","heatstress","active",2,NA,2022-05-08,"c1",1
"R3_33","heatstress","active",2,NA,2022-05-09,"c1",2
"R3_33","heatstress","active",2,NA,2022-05-10,"c1",3
"R3_33","heatstress","active",2,NA,2022-05-11,"x",4
"R3_33","heatstress","active",2,NA,2022-05-12,"x",5
"R3_33","heatstress","active",2,NA,2022-05-13,"x",6
"R3_33","heatstress","active",2,NA,2022-05-14,"x",7
"R3_33","heatstress","active",2,NA,2022-05-15,"x",8
"R3_33","heatstress","active",2,NA,2022-05-16,"x",9
"R3_33","heatstress","active",2,NA,2022-05-17,"x",10
"R3_33","heatstress","active",2,NA,2022-05-18,"x",11
"R3_33","heatstress","active",2,NA,2022-05-19,"x",12
"R3_33","heatstress","active",2,NA,2022-05-20,"x",13
"R3_34","heatstress","backup",5,"F",2022-05-07,"c1",0
"R3_34","heatstress","backup",5,"F",2022-05-08,"c1",1
"R3_34","heatstress","backup",5,"F",2022-05-09,"c1",2
"R3_34","heatstress","backup",5,"F",2022-05-10,"c2",3
"R3_34","heatstress","backup",5,"F",2022-05-11,"c3",4
"R3_34","heatstress","backup",5,"F",2022-05-12,"c3",5
"R3_34","heatstress","backup",5,"F",2022-05-13,"c4",6
"R3_34","heatstress","backup",5,"F",2022-05-14,"c4",7
"R3_34","heatstress","backup",5,"F",2022-05-15,"c5",8
"R3_34","heatstress","backup",5,"F",2022-05-16,"c5",9
"R3_34","heatstress","backup",5,"F",2022-05-17,"c6",10
"R3_34","heatstress","backup",5,"F",2022-05-18,"c6",11
"R3_34","heatstress","backup",5,"F",2022-05-19,"c6",12
"R3_34","heatstress","backup",5,"F",2022-05-20,"c6",13
"R3_35","control","backup",1,"F",2022-05-07,"c1",0
"R3_35","control","backup",1,"F",2022-05-08,"c1",1
"R3_35","control","backup",1,"F",2022-05-09,"c2",2
"R3_35","control","backup",1,"F",2022-05-10,"c3",3
"R3_35","control","backup",1,"F",2022-05-11,"c4",4
"R3_35","control","backup",1,"F",2022-05-12,"c4",5
"R3_35","control","backup",1,"F",2022-05-13,"c5",6
"R3_35","control","backup",1,"F",2022-05-14,"c5",7
"R3_35","control","backup",1,"F",2022-05-15,"c6",8
"R3_35","control","backup",1,"F",2022-05-16,"c6",9
"R3_35","control","backup",1,"F",2022-05-17,"c6",10
"R3_35","control","backup",1,"F",2022-05-18,"c6",11
"R3_35","control","backup",1,"F",2022-05-19,"c6",12
"R3_35","control","backup",1,"F",2022-05-20,"c6",13
"R3_36","control","active",4,"F",2022-05-07,"c1",0
"R3_36","control","active",4,"F",2022-05-08,"c1",1
"R3_36","control","active",4,"F",2022-05-09,"c2",2
"R3_36","control","active",4,"F",2022-05-10,"c2",3
"R3_36","control","active",4,"F",2022-05-11,"c3",4
"R3_36","control","active",4,"F",2022-05-12,"c3",5
"R3_36","control","active",4,"F",2022-05-13,"c4",6
"R3_36","control","active",4,"F",2022-05-14,"c5",7
"R3_36","control","active",4,"F",2022-05-15,"c5",8
"R3_36","control","active",4,"F",2022-05-16,"c5",9
"R3_36","control","active",4,"F",2022-05-17,"c5",10
"R3_36","control","active",4,"F",2022-05-18,"c6",11
"R3_36","control","active",4,"F",2022-05-19,"c6",12
"R3_36","control","active",4,"F",2022-05-20,"c6",13
"R3_37","control","backup",6,NA,2022-05-07,"c1",0
"R3_37","control","backup",6,NA,2022-05-08,"c1",1
"R3_37","control","backup",6,NA,2022-05-09,"c1",2
"R3_37","control","backup",6,NA,2022-05-10,"c1",3
"R3_37","control","backup",6,NA,2022-05-11,"c1",4
"R3_37","control","backup",6,NA,2022-05-12,"x",5
"R3_37","control","backup",6,NA,2022-05-13,"x",6
"R3_37","control","backup",6,NA,2022-05-14,"x",7
"R3_37","control","backup",6,NA,2022-05-15,"x",8
"R3_37","control","backup",6,NA,2022-05-16,"x",9
"R3_37","control","backup",6,NA,2022-05-17,"x",10
"R3_37","control","backup",6,NA,2022-05-18,"x",11
"R3_37","control","backup",6,NA,2022-05-19,"x",12
"R3_37","control","backup",6,NA,2022-05-20,"x",13
"R3_38","heatstress","backup",3,"F",2022-05-07,"c1",0
"R3_38","heatstress","backup",3,"F",2022-05-08,"c1",1
"R3_38","heatstress","backup",3,"F",2022-05-09,"c2",2
"R3_38","heatstress","backup",3,"F",2022-05-10,"c3",3
"R3_38","heatstress","backup",3,"F",2022-05-11,"c4",4
"R3_38","heatstress","backup",3,"F",2022-05-12,"c5",5
"R3_38","heatstress","backup",3,"F",2022-05-13,"c5",6
"R3_38","heatstress","backup",3,"F",2022-05-14,"c6",7
"R3_38","heatstress","backup",3,"F",2022-05-15,"c6",8
"R3_38","heatstress","backup",3,"F",2022-05-16,"c6",9
"R3_38","heatstress","backup",3,"F",2022-05-17,"c6",10
"R3_38","heatstress","backup",3,"F",2022-05-18,"c6",11
"R3_38","heatstress","backup",3,"F",2022-05-19,"c6",12
"R3_38","heatstress","backup",3,"F",2022-05-20,"c6",13
"R3_39","control","backup",1,NA,2022-05-07,"n",0
"R3_39","control","backup",1,NA,2022-05-08,"n",1
"R3_39","control","backup",1,NA,2022-05-09,"n",2
"R3_39","control","backup",1,NA,2022-05-10,"n",3
"R3_39","control","backup",1,NA,2022-05-11,"x",4
"R3_39","control","backup",1,NA,2022-05-12,"x",5
"R3_39","control","backup",1,NA,2022-05-13,"x",6
"R3_39","control","backup",1,NA,2022-05-14,"x",7
"R3_39","control","backup",1,NA,2022-05-15,"x",8
"R3_39","control","backup",1,NA,2022-05-16,"x",9
"R3_39","control","backup",1,NA,2022-05-17,"x",10
"R3_39","control","backup",1,NA,2022-05-18,"x",11
"R3_39","control","backup",1,NA,2022-05-19,"x",12
"R3_39","control","backup",1,NA,2022-05-20,"x",13
"R3_40","control","backup",4,NA,2022-05-07,"c1",0
"R3_40","control","backup",4,NA,2022-05-08,"c1",1
"R3_40","control","backup",4,NA,2022-05-09,"c2",2
"R3_40","control","backup",4,NA,2022-05-10,"c2",3
"R3_40","control","backup",4,NA,2022-05-11,"c3",4
"R3_40","control","backup",4,NA,2022-05-12,"c3",5
"R3_40","control","backup",4,NA,2022-05-13,"c3",6
"R3_40","control","backup",4,NA,2022-05-14,"c3",7
"R3_40","control","backup",4,NA,2022-05-15,"c3",8
"R3_40","control","backup",4,NA,2022-05-16,"c4",9
"R3_40","control","backup",4,NA,2022-05-17,"c4",10
"R3_40","control","backup",4,NA,2022-05-18,"c4",11
"R3_40","control","backup",4,NA,2022-05-19,"c4",12
"R3_40","control","backup",4,NA,2022-05-20,"c5",13
